timestamp,row_type,EAMA11_MP10_media,EAMA11_MP10_I_ini,EAMA11_MP10_I_fin,EAMA11_MP10_C_ini,EAMA11_MP10_C_fin,EAMA11_MP10_IQAr,EAMA11_MP10_class,EAMA11_MP2.5_media,EAMA11_MP2.5_I_ini,EAMA11_MP2.5_I_fin,EAMA11_MP2.5_C_ini,EAMA11_MP2.5_C_fin,EAMA11_MP2.5_IQAr,EAMA11_MP2.5_class,EAMA11_PTS_media,EAMA21_MP10_media,EAMA21_MP10_I_ini,EAMA21_MP10_I_fin,EAMA21_MP10_C_ini,EAMA21_MP10_C_fin,EAMA21_MP10_IQAr,EAMA21_MP10_class,EAMA21_MP2.5_media,EAMA21_MP2.5_I_ini,EAMA21_MP2.5_I_fin,EAMA21_MP2.5_C_ini,EAMA21_MP2.5_C_fin,EAMA21_MP2.5_IQAr,EAMA21_MP2.5_class,EAMA21_PTS_media,EAMA31_MP10_media,EAMA31_MP10_I_ini,EAMA31_MP10_I_fin,EAMA31_MP10_C_ini,EAMA31_MP10_C_fin,EAMA31_MP10_IQAr,EAMA31_MP10_class,EAMA31_MP2.5_media,EAMA31_MP2.5_I_ini,EAMA31_MP2.5_I_fin,EAMA31_MP2.5_C_ini,EAMA31_MP2.5_C_fin,EAMA31_MP2.5_IQAr,EAMA31_MP2.5_class,EAMA31_PTS_media,EAMA41_MP10_media,EAMA41_MP10_I_ini,EAMA41_MP10_I_fin,EAMA41_MP10_C_ini,EAMA41_MP10_C_fin,EAMA41_MP10_IQAr,EAMA41_MP10_class,EAMA41_MP2.5_media,EAMA41_MP2.5_I_ini,EAMA41_MP2.5_I_fin,EAMA41_MP2.5_C_ini,EAMA41_MP2.5_C_fin,EAMA41_MP2.5_IQAr,EAMA41_MP2.5_class,EAMA41_PTS_media
2024-12-10 13:30:00,normal,29.0,0,40,0,50,23.200000000000003,BOA,10.25,0,40,0,25,16.400000000000002,BOA,52.333333333333336,18.473684210526315,0,40,0,50,14.778947368421052,BOA,10.166666666666666,0,40,0,25,16.266666666666666,BOA,44.833333333333336,30.91304347826087,0,40,0,50,24.730434782608697,BOA,13.0,0,40,0,25,20.8,BOA,62.291666666666664,22.791666666666668,0,40,0,50,18.233333333333334,BOA,10.458333333333334,0,40,0,25,16.733333333333334,BOA,41.958333333333336
2024-12-10 14:30:00,normal,28.333333333333332,0,40,0,50,22.666666666666668,BOA,10.291666666666666,0,40,0,25,16.466666666666665,BOA,50.791666666666664,17.27777777777778,0,40,0,50,13.822222222222223,BOA,10.375,0,40,0,25,16.6,BOA,42.333333333333336,28.695652173913043,0,40,0,50,22.956521739130437,BOA,12.782608695652174,0,40,0,25,20.45217391304348,BOA,56.041666666666664,22.125,0,40,0,50,17.7,BOA,10.5,0,40,0,25,16.8,BOA,40.875
2024-12-10 15:30:00,normal,27.875,0,40,0,50,22.3,BOA,10.458333333333334,0,40,0,25,16.733333333333334,BOA,50.125,16.88235294117647,0,40,0,50,13.505882352941178,BOA,10.333333333333334,0,40,0,25,16.533333333333335,BOA,41.708333333333336,26.652173913043477,0,40,0,50,21.321739130434782,BOA,12.869565217391305,0,40,0,25,20.59130434782609,BOA,48.541666666666664,22.208333333333332,0,40,0,50,17.766666666666666,BOA,10.416666666666666,0,40,0,25,16.666666666666668,BOA,41.166666666666664
2024-12-10 16:30:00,normal,27.5,0,40,0,50,22.0,BOA,10.458333333333334,0,40,0,25,16.733333333333334,BOA,48.541666666666664,16.529411764705884,0,40,0,50,13.223529411764709,BOA,10.5,0,40,0,25,16.8,BOA,41.791666666666664,26.91304347826087,0,40,0,50,21.530434782608697,BOA,12.73913043478261,0,40,0,25,20.382608695652177,BOA,48.5,21.958333333333332,0,40,0,50,17.566666666666666,BOA,10.208333333333334,0,40,0,25,16.333333333333336,BOA,40.875
2024-12-10 17:30:00,normal,27.416666666666668,0,40,0,50,21.933333333333337,BOA,10.666666666666666,0,40,0,25,17.066666666666666,BOA,49.541666666666664,16.0625,0,40,0,50,12.850000000000001,BOA,10.434782608695652,0,40,0,25,16.695652173913043,BOA,41.391304347826086,27.347826086956523,0,40,0,50,21.87826086956522,BOA,13.08695652173913,0,40,0,25,20.939130434782612,BOA,49.625,22.416666666666668,0,40,0,50,17.933333333333334,BOA,10.5,0,40,0,25,16.8,BOA,41.833333333333336
2024-12-10 18:30:00,normal,26.166666666666668,0,40,0,50,20.933333333333337,BOA,10.416666666666666,0,40,0,25,16.666666666666668,BOA,46.875,15.0625,0,40,0,50,12.05,BOA,10.130434782608695,0,40,0,25,16.208695652173912,BOA,41.36363636363637,26.434782608695652,0,40,0,50,21.147826086956524,BOA,12.956521739130435,0,40,0,25,20.730434782608697,BOA,48.333333333333336,22.25,0,40,0,50,17.8,BOA,10.652173913043478,0,40,0,25,17.043478260869566,BOA,41.65217391304348
2024-12-10 19:30:00,normal,25.583333333333332,0,40,0,50,20.46666666666667,BOA,10.375,0,40,0,25,16.6,BOA,45.708333333333336,14.0625,0,40,0,50,11.25,BOA,9.695652173913043,0,40,0,25,15.513043478260869,BOA,40.40909090909091,25.782608695652176,0,40,0,50,20.626086956521743,BOA,13.0,0,40,0,25,20.8,BOA,47.791666666666664,21.666666666666668,0,40,0,50,17.333333333333336,BOA,10.521739130434783,0,40,0,25,16.834782608695654,BOA,40.52173913043478
2024-12-10 20:30:00,normal,24.391304347826086,0,40,0,50,19.51304347826087,BOA,10.541666666666666,0,40,0,25,16.866666666666667,BOA,42.166666666666664,12.75,0,40,0,50,10.200000000000001,BOA,9.608695652173912,0,40,0,25,15.373913043478261,BOA,38.95454545454545,24.82608695652174,0,40,0,50,19.860869565217392,BOA,12.565217391304348,0,40,0,25,20.104347826086958,BOA,45.916666666666664,21.166666666666668,0,40,0,50,16.933333333333334,BOA,10.217391304347826,0,40,0,25,16.347826086956523,BOA,39.95652173913044
2024-12-10 21:30:00,normal,24.318181818181817,0,40,0,50,19.454545454545453,BOA,10.541666666666666,0,40,0,25,16.866666666666667,BOA,41.125,11.875,0,40,0,50,9.5,BOA,9.478260869565217,0,40,0,25,15.165217391304347,BOA,38.40909090909091,24.347826086956523,0,40,0,50,19.47826086956522,BOA,12.521739130434783,0,40,0,25,20.034782608695654,BOA,44.5,20.208333333333332,0,40,0,50,16.166666666666668,BOA,9.826086956521738,0,40,0,25,15.721739130434782,BOA,39.26086956521739
2024-12-10 22:30:00,normal,24.19047619047619,0,40,0,50,19.352380952380955,BOA,10.25,0,40,0,25,16.400000000000002,BOA,40.041666666666664,11.125,0,40,0,50,8.9,BOA,9.08695652173913,0,40,0,25,14.53913043478261,BOA,37.18181818181818,23.304347826086957,0,40,0,50,18.643478260869568,BOA,12.478260869565217,0,40,0,25,19.96521739130435,BOA,44.083333333333336,19.25,0,40,0,50,15.4,BOA,9.565217391304348,0,40,0,25,15.304347826086957,BOA,37.608695652173914
2024-12-10 23:30:00,normal,24.55,0,40,0,50,19.64,BOA,9.875,0,40,0,25,15.8,BOA,39.791666666666664,11.0625,0,40,0,50,8.85,BOA,9.173913043478262,0,40,0,25,14.67826086956522,BOA,36.90909090909091,23.347826086956523,0,40,0,50,18.678260869565218,BOA,12.434782608695652,0,40,0,25,19.895652173913046,BOA,43.625,19.125,0,40,0,50,15.3,BOA,9.478260869565217,0,40,0,25,15.165217391304347,BOA,37.34782608695652
2024-12-11 00:30:00,normal,25.473684210526315,0,40,0,50,20.378947368421052,BOA,9.375,0,40,0,25,15.0,BOA,40.0,10.75,0,40,0,50,8.6,BOA,9.26086956521739,0,40,0,25,14.817391304347826,BOA,36.95454545454545,23.26086956521739,0,40,0,50,18.608695652173914,BOA,12.347826086956522,0,40,0,25,19.756521739130434,BOA,43.625,19.291666666666668,0,40,0,50,15.433333333333335,BOA,9.347826086956522,0,40,0,25,14.956521739130435,BOA,37.47826086956522
2024-12-11 01:30:00,normal,25.944444444444443,0,40,0,50,20.755555555555556,BOA,9.541666666666666,0,40,0,25,15.266666666666666,BOA,39.5,10.6875,0,40,0,50,8.55,BOA,9.173913043478262,0,40,0,25,14.67826086956522,BOA,37.04545454545455,23.47826086956522,0,40,0,50,18.782608695652176,BOA,12.521739130434783,0,40,0,25,20.034782608695654,BOA,43.541666666666664,19.083333333333332,0,40,0,50,15.266666666666666,BOA,9.347826086956522,0,40,0,25,14.956521739130435,BOA,37.56521739130435
2024-12-11 02:30:00,normal,26.235294117647058,0,40,0,50,20.988235294117647,BOA,9.541666666666666,0,40,0,25,15.266666666666666,BOA,38.583333333333336,10.9375,0,40,0,50,8.75,BOA,8.956521739130435,0,40,0,25,14.330434782608698,BOA,37.0,24.136363636363637,0,40,0,50,19.309090909090912,BOA,12.652173913043478,0,40,0,25,20.243478260869566,BOA,43.666666666666664,19.0,0,40,0,50,15.200000000000001,BOA,9.521739130434783,0,40,0,25,15.234782608695653,BOA,37.82608695652174
2024-12-11 03:30:00,normal,26.8125,0,40,0,50,21.450000000000003,BOA,9.791666666666666,0,40,0,25,15.666666666666666,BOA,37.75,11.4375,0,40,0,50,9.15,BOA,8.91304347826087,0,40,0,25,14.26086956521739,BOA,37.04545454545455,24.363636363636363,0,40,0,50,19.490909090909092,BOA,12.521739130434783,0,40,0,25,20.034782608695654,BOA,43.625,19.083333333333332,0,40,0,50,15.266666666666666,BOA,9.521739130434783,0,40,0,25,15.234782608695653,BOA,37.73913043478261
2024-12-11 04:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.958333333333334,0,40,0,25,15.933333333333335,BOA,36.916666666666664,11.375,0,40,0,50,9.1,BOA,9.173913043478262,0,40,0,25,14.67826086956522,BOA,37.0,24.681818181818183,0,40,0,50,19.74545454545455,BOA,12.434782608695652,0,40,0,25,19.895652173913046,BOA,43.458333333333336,19.25,0,40,0,50,15.4,BOA,9.565217391304348,0,40,0,25,15.304347826086957,BOA,38.17391304347826
2024-12-11 05:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,10.041666666666666,0,40,0,25,16.066666666666666,BOA,35.583333333333336,11.0,0,40,0,50,8.8,BOA,9.26086956521739,0,40,0,25,14.817391304347826,BOA,36.04545454545455,24.818181818181817,0,40,0,50,19.854545454545455,BOA,12.304347826086957,0,40,0,25,19.686956521739134,BOA,42.458333333333336,19.208333333333332,0,40,0,50,15.366666666666667,BOA,9.73913043478261,0,40,0,25,15.582608695652176,BOA,37.56521739130435
2024-12-11 06:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.833333333333334,0,40,0,25,15.733333333333334,BOA,34.5,9.8125,0,40,0,50,7.8500000000000005,BOA,9.217391304347826,0,40,0,25,14.747826086956522,BOA,34.81818181818182,24.52173913043478,0,40,0,50,19.617391304347827,BOA,12.375,0,40,0,25,19.8,BOA,40.166666666666664,18.5,0,40,0,50,14.8,BOA,9.782608695652174,0,40,0,25,15.652173913043478,BOA,35.95652173913044
2024-12-11 07:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.666666666666666,0,40,0,25,15.466666666666667,BOA,32.083333333333336,8.8125,0,40,0,50,7.050000000000001,BOA,9.08695652173913,0,40,0,25,14.53913043478261,BOA,32.90909090909091,23.26086956521739,0,40,0,50,18.608695652173914,BOA,12.5,0,40,0,25,20.0,BOA,38.375,18.041666666666668,0,40,0,50,14.433333333333335,BOA,9.782608695652174,0,40,0,25,15.652173913043478,BOA,34.78260869565217
2024-12-11 08:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.5,0,40,0,25,15.200000000000001,BOA,28.583333333333332,7.625,0,40,0,50,6.1000000000000005,BOA,8.956521739130435,0,40,0,25,14.330434782608698,BOA,31.727272727272727,22.695652173913043,0,40,0,50,18.156521739130437,BOA,12.333333333333334,0,40,0,25,19.733333333333334,BOA,37.208333333333336,17.708333333333332,0,40,0,50,14.166666666666666,BOA,9.608695652173912,0,40,0,25,15.373913043478261,BOA,34.17391304347826
2024-12-11 09:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.375,0,40,0,25,15.0,BOA,25.583333333333332,7.625,0,40,0,50,6.1000000000000005,BOA,9.08695652173913,0,40,0,25,14.53913043478261,BOA,30.272727272727273,22.08695652173913,0,40,0,50,17.669565217391305,BOA,12.375,0,40,0,25,19.8,BOA,36.458333333333336,17.458333333333332,0,40,0,50,13.966666666666667,BOA,9.608695652173912,0,40,0,25,15.373913043478261,BOA,33.391304347826086
2024-12-11 10:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.375,0,40,0,25,15.0,BOA,23.875,7.352941176470588,0,40,0,50,5.882352941176471,BOA,9.0,0,40,0,25,14.4,BOA,29.09090909090909,20.869565217391305,0,40,0,50,16.695652173913043,BOA,12.25,0,40,0,25,19.6,BOA,32.583333333333336,16.708333333333332,0,40,0,50,13.366666666666667,BOA,9.869565217391305,0,40,0,25,15.791304347826088,BOA,32.0
2024-12-11 11:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.458333333333334,0,40,0,25,15.133333333333335,BOA,22.5,7.333333333333333,0,40,0,50,5.866666666666667,BOA,9.130434782608695,0,40,0,25,14.608695652173914,BOA,27.727272727272727,20.181818181818183,0,40,0,50,16.145454545454548,BOA,12.347826086956522,0,40,0,25,19.756521739130434,BOA,31.304347826086957,15.958333333333334,0,40,0,50,12.766666666666667,BOA,9.772727272727273,0,40,0,25,15.636363636363638,BOA,30.318181818181817
2024-12-11 12:00:00,12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes
2024-12-11 12:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.5,0,40,0,25,15.200000000000001,BOA,20.958333333333332,7.2631578947368425,0,40,0,50,5.810526315789474,BOA,8.91304347826087,0,40,0,25,14.26086956521739,BOA,26.136363636363637,19.59090909090909,0,40,0,50,15.672727272727272,BOA,12.217391304347826,0,40,0,25,19.547826086956523,BOA,31.0,15.583333333333334,0,40,0,50,12.466666666666669,BOA,9.636363636363637,0,40,0,25,15.41818181818182,BOA,29.363636363636363
2024-12-11 13:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.458333333333334,0,40,0,25,15.133333333333335,BOA,19.291666666666668,7.0,0,40,0,50,5.6000000000000005,BOA,8.782608695652174,0,40,0,25,14.052173913043479,BOA,24.681818181818183,19.318181818181817,0,40,0,50,15.454545454545453,BOA,12.565217391304348,0,40,0,25,20.104347826086958,BOA,30.09090909090909,15.166666666666666,0,40,0,50,12.133333333333333,BOA,9.363636363636363,0,40,0,25,14.981818181818182,BOA,28.636363636363637
2024-12-11 14:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.541666666666666,0,40,0,25,15.266666666666666,BOA,17.791666666666668,6.714285714285714,0,40,0,50,5.371428571428572,BOA,8.478260869565217,0,40,0,25,13.565217391304348,BOA,23.636363636363637,18.90909090909091,0,40,0,50,15.127272727272729,BOA,12.652173913043478,0,40,0,25,20.243478260869566,BOA,29.40909090909091,15.25,0,40,0,50,12.200000000000001,BOA,9.318181818181818,0,40,0,25,14.90909090909091,BOA,28.40909090909091
2024-12-11 15:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.416666666666666,0,40,0,25,15.066666666666666,BOA,16.791666666666668,6.5,0,40,0,50,5.2,BOA,8.434782608695652,0,40,0,25,13.495652173913044,BOA,22.318181818181817,19.136363636363637,0,40,0,50,15.30909090909091,BOA,12.652173913043478,0,40,0,25,20.243478260869566,BOA,30.727272727272727,15.208333333333334,0,40,0,50,12.166666666666668,BOA,9.363636363636363,0,40,0,25,14.981818181818182,BOA,28.318181818181817
2024-12-11 16:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,9.25,0,40,0,25,14.8,BOA,15.875,6.7272727272727275,0,40,0,50,5.381818181818183,BOA,8.26086956521739,0,40,0,25,13.217391304347826,BOA,22.772727272727273,18.40909090909091,0,40,0,50,14.727272727272728,BOA,12.869565217391305,0,40,0,25,20.59130434782609,BOA,30.045454545454547,14.75,0,40,0,50,11.8,BOA,9.363636363636363,0,40,0,25,14.981818181818182,BOA,27.181818181818183
2024-12-11 17:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,8.833333333333334,0,40,0,25,14.133333333333335,BOA,14.375,7.695652173913044,0,40,0,50,6.156521739130436,BOA,8.291666666666666,0,40,0,25,13.266666666666666,BOA,24.26086956521739,18.272727272727273,0,40,0,50,14.618181818181819,BOA,12.565217391304348,0,40,0,25,20.104347826086958,BOA,30.272727272727273,14.083333333333334,0,40,0,50,11.266666666666667,BOA,9.090909090909092,0,40,0,25,14.545454545454547,BOA,25.818181818181817
2024-12-11 18:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,8.833333333333334,0,40,0,25,14.133333333333335,BOA,15.833333333333334,8.391304347826088,0,40,0,50,6.713043478260871,BOA,8.333333333333334,0,40,0,25,13.333333333333336,BOA,25.583333333333332,20.363636363636363,0,40,0,50,16.290909090909093,BOA,13.652173913043478,0,40,0,25,21.843478260869567,BOA,34.31818181818182,14.0,0,40,0,50,11.200000000000001,BOA,9.08695652173913,0,40,0,25,14.53913043478261,BOA,26.26086956521739
2024-12-11 19:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,8.625,0,40,0,25,13.8,BOA,15.416666666666666,8.478260869565217,0,40,0,50,6.782608695652174,BOA,8.291666666666666,0,40,0,25,13.266666666666666,BOA,26.041666666666668,23.227272727272727,0,40,0,50,18.581818181818182,BOA,15.695652173913043,0,40,0,25,25.11304347826087,BOA,37.27272727272727,14.291666666666666,0,40,0,50,11.433333333333334,BOA,9.217391304347826,0,40,0,25,14.747826086956522,BOA,26.434782608695652
2024-12-11 20:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,8.375,0,40,0,25,13.4,BOA,15.0,8.565217391304348,0,40,0,50,6.852173913043479,BOA,8.125,0,40,0,25,13.0,BOA,26.083333333333332,22.954545454545453,0,40,0,50,18.363636363636363,BOA,15.695652173913043,0,40,0,25,25.11304347826087,BOA,36.68181818181818,13.916666666666666,0,40,0,50,11.133333333333333,BOA,9.434782608695652,0,40,0,25,15.095652173913045,BOA,25.956521739130434
2024-12-11 21:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,8.166666666666666,0,40,0,25,13.066666666666666,BOA,14.625,8.391304347826088,0,40,0,50,6.713043478260871,BOA,7.875,0,40,0,25,12.600000000000001,BOA,25.5,22.636363636363637,0,40,0,50,18.10909090909091,BOA,15.434782608695652,0,40,0,25,24.695652173913047,BOA,36.31818181818182,14.0,0,40,0,50,11.200000000000001,BOA,9.434782608695652,0,40,0,25,15.095652173913045,BOA,25.695652173913043
2024-12-11 22:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,8.125,0,40,0,25,13.0,BOA,14.25,8.173913043478262,0,40,0,50,6.53913043478261,BOA,7.833333333333333,0,40,0,25,12.533333333333333,BOA,24.75,22.454545454545453,0,40,0,50,17.963636363636365,BOA,15.347826086956522,0,40,0,25,24.556521739130435,BOA,35.59090909090909,13.833333333333334,0,40,0,50,11.066666666666668,BOA,9.434782608695652,0,40,0,25,15.095652173913045,BOA,25.869565217391305
2024-12-11 23:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,8.25,0,40,0,25,13.200000000000001,BOA,14.083333333333334,8.043478260869565,0,40,0,50,6.434782608695652,BOA,7.75,0,40,0,25,12.4,BOA,24.375,22.09090909090909,0,40,0,50,17.672727272727272,BOA,15.26086956521739,0,40,0,25,24.417391304347827,BOA,35.36363636363637,13.875,0,40,0,50,11.100000000000001,BOA,9.478260869565217,0,40,0,25,15.165217391304347,BOA,25.652173913043477
2024-12-12 00:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,8.125,0,40,0,25,13.0,BOA,13.833333333333334,8.272727272727273,0,40,0,50,6.618181818181819,BOA,7.625,0,40,0,25,12.200000000000001,BOA,24.208333333333332,21.636363636363637,0,40,0,50,17.30909090909091,BOA,15.08695652173913,0,40,0,25,24.13913043478261,BOA,35.0,13.583333333333334,0,40,0,50,10.866666666666667,BOA,9.565217391304348,0,40,0,25,15.304347826086957,BOA,25.391304347826086
2024-12-12 01:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,8.083333333333334,0,40,0,25,12.933333333333335,BOA,13.708333333333334,8.090909090909092,0,40,0,50,6.4727272727272736,BOA,7.739130434782608,0,40,0,25,12.382608695652173,BOA,24.208333333333332,21.318181818181817,0,40,0,50,17.054545454545455,BOA,14.73913043478261,0,40,0,25,23.582608695652176,BOA,35.0,13.708333333333334,0,40,0,50,10.966666666666669,BOA,9.304347826086957,0,40,0,25,14.886956521739132,BOA,25.304347826086957
2024-12-12 02:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,8.0,0,40,0,25,12.8,BOA,13.458333333333334,7.818181818181818,0,40,0,50,6.254545454545455,BOA,7.913043478260869,0,40,0,25,12.660869565217391,BOA,24.25,20.73913043478261,0,40,0,50,16.59130434782609,BOA,14.521739130434783,0,40,0,25,23.234782608695653,BOA,34.54545454545455,13.583333333333334,0,40,0,50,10.866666666666667,BOA,9.0,0,40,0,25,14.4,BOA,25.0
2024-12-12 03:30:00,normal,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,7.625,0,40,0,25,12.200000000000001,BOA,13.458333333333334,7.545454545454546,0,40,0,50,6.036363636363637,BOA,7.826086956521739,0,40,0,25,12.521739130434783,BOA,23.875,20.73913043478261,0,40,0,50,16.59130434782609,BOA,14.478260869565217,0,40,0,25,23.16521739130435,BOA,34.13636363636363,13.541666666666666,0,40,0,50,10.833333333333334,BOA,8.73913043478261,0,40,0,25,13.982608695652175,BOA,24.782608695652176
