timestamp,EAMA11_MP10_media,EAMA11_MP10_IQAr,EAMA11_MP10_class,EAMA11_MP2.5_media,EAMA11_MP2.5_IQAr,EAMA11_MP2.5_class,EAMA21_MP10_media,EAMA21_MP10_IQAr,EAMA21_MP10_class,EAMA21_MP2.5_media,EAMA21_MP2.5_IQAr,EAMA21_MP2.5_class,EAMA31_MP10_media,EAMA31_MP10_IQAr,EAMA31_MP10_class,EAMA31_MP2.5_media,EAMA31_MP2.5_IQAr,EAMA31_MP2.5_class,EAMA41_MP10_media,EAMA41_MP10_IQAr,EAMA41_MP10_class,EAMA41_MP2.5_media,EAMA41_MP2.5_IQAr,EAMA41_MP2.5_class,EAMA11_MP10_idx_ini,EAMA11_MP10_idx_fin,EAMA11_MP10_conc_ini,EAMA11_MP10_conc_fin,EAMA11_MP2.5_idx_ini,EAMA11_MP2.5_idx_fin,EAMA11_MP2.5_conc_ini,EAMA11_MP2.5_conc_fin,EAMA21_MP10_idx_ini,EAMA21_MP10_idx_fin,EAMA21_MP10_conc_ini,EAMA21_MP10_conc_fin,EAMA21_MP2.5_idx_ini,EAMA21_MP2.5_idx_fin,EAMA21_MP2.5_conc_ini,EAMA21_MP2.5_conc_fin,EAMA31_MP10_idx_ini,EAMA31_MP10_idx_fin,EAMA31_MP10_conc_ini,EAMA31_MP10_conc_fin,EAMA31_MP2.5_idx_ini,EAMA31_MP2.5_idx_fin,EAMA31_MP2.5_conc_ini,EAMA31_MP2.5_conc_fin,EAMA41_MP10_idx_ini,EAMA41_MP10_idx_fin,EAMA41_MP10_conc_ini,EAMA41_MP10_conc_fin,EAMA41_MP2.5_idx_ini,EAMA41_MP2.5_idx_fin,EAMA41_MP2.5_conc_ini,EAMA41_MP2.5_conc_fin,EAMA11_PTS_media,EAMA21_PTS_media,EAMA31_PTS_media,EAMA41_PTS_media
2023-06-02 15:30:00,25.75,20.6,BOA,7.304347826086956,11.68695652173913,BOA,23.25,18.6,BOA,9.916666666666666,15.866666666666667,BOA,12.616666666666667,10.093333333333334,BOA,10.058333333333334,16.093333333333334,BOA,25.458333333333332,20.366666666666667,BOA,11.25,18.0,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,40.95,38.4125,17.3125,50.02916666666667
2023-06-02 16:30:00,25.041666666666668,20.033333333333335,BOA,6.913043478260869,11.060869565217391,BOA,22.916666666666668,18.333333333333336,BOA,10.041666666666666,16.066666666666666,BOA,12.275,9.82,BOA,9.729166666666666,15.566666666666666,BOA,24.25,19.400000000000002,BOA,10.666666666666666,17.066666666666666,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,39.4625,37.63333333333333,16.866666666666664,47.13333333333333
2023-06-02 17:30:00,23.458333333333332,18.766666666666666,BOA,6.434782608695652,10.295652173913044,BOA,21.666666666666668,17.333333333333336,BOA,9.666666666666666,15.466666666666667,BOA,11.904166666666669,9.523333333333335,BOA,9.575000000000001,15.320000000000002,BOA,22.333333333333332,17.866666666666667,BOA,9.458333333333334,15.133333333333335,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,34.395833333333336,35.824999999999996,16.875,43.8125
2023-06-02 18:30:00,25.166666666666668,20.133333333333336,BOA,6.130434782608695,9.808695652173913,BOA,20.625,16.5,BOA,9.458333333333334,15.133333333333335,BOA,11.762500000000001,9.410000000000002,BOA,8.916666666666666,14.266666666666666,BOA,23.291666666666668,18.633333333333336,BOA,9.958333333333334,15.933333333333335,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,34.25416666666666,34.17916666666667,16.095833333333335,42.354166666666664
2023-06-02 19:30:00,26.166666666666668,20.933333333333337,BOA,6.260869565217392,10.017391304347827,BOA,20.0,16.0,BOA,9.416666666666666,15.066666666666666,BOA,11.825000000000001,9.46,BOA,8.683333333333335,13.893333333333338,BOA,24.625,19.700000000000003,BOA,10.458333333333334,16.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,36.291666666666664,33.4125,15.708333333333334,43.81666666666666
2023-06-02 20:30:00,26.541666666666668,21.233333333333334,BOA,6.391304347826087,10.22608695652174,BOA,20.0,16.0,BOA,9.208333333333334,14.733333333333334,BOA,11.791666666666666,9.433333333333334,BOA,8.520833333333334,13.633333333333335,BOA,25.375,20.3,BOA,10.708333333333334,17.133333333333336,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,38.4625,33.4875,15.541666666666666,45.92499999999999
2023-06-02 21:30:00,27.0,21.6,BOA,6.478260869565218,10.365217391304348,BOA,20.083333333333332,16.066666666666666,BOA,9.166666666666666,14.666666666666666,BOA,11.699999999999998,9.359999999999998,BOA,8.433333333333334,13.493333333333334,BOA,24.625,19.700000000000003,BOA,10.208333333333334,16.333333333333336,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,39.86666666666667,33.795833333333334,15.479166666666666,46.349999999999994
2023-06-02 22:30:00,28.083333333333332,22.46666666666667,BOA,6.6521739130434785,10.643478260869566,BOA,20.166666666666668,16.133333333333336,BOA,9.291666666666666,14.866666666666667,BOA,11.683333333333332,9.346666666666666,BOA,8.4625,13.540000000000001,BOA,25.541666666666668,20.433333333333337,BOA,10.375,16.6,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,41.69166666666666,34.166666666666664,15.5375,47.99583333333334
2023-06-02 23:30:00,28.916666666666668,23.133333333333336,BOA,6.739130434782608,10.782608695652174,BOA,21.125,16.900000000000002,BOA,9.625,15.4,BOA,11.604166666666666,9.283333333333333,BOA,8.345833333333333,13.353333333333333,BOA,26.125,20.900000000000002,BOA,10.583333333333334,16.933333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,43.554166666666674,35.395833333333336,15.475000000000001,50.6875
2023-06-03 00:30:00,29.916666666666668,23.933333333333337,BOA,7.0,11.200000000000001,BOA,21.875,17.5,BOA,9.708333333333334,15.533333333333335,BOA,11.875,9.5,BOA,8.612499999999999,13.78,BOA,26.625,21.3,BOA,11.0,17.6,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,45.47083333333334,36.395833333333336,15.875,52.95416666666667
2023-06-03 01:30:00,30.708333333333332,24.566666666666666,BOA,7.391304347826087,11.82608695652174,BOA,22.583333333333332,18.066666666666666,BOA,9.708333333333334,15.533333333333335,BOA,12.079166666666666,9.663333333333334,BOA,8.816666666666666,14.106666666666667,BOA,27.083333333333332,21.666666666666668,BOA,11.0,17.6,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,47.42083333333334,37.55833333333334,16.079166666666666,54.520833333333336
2023-06-03 02:30:00,30.583333333333332,24.46666666666667,BOA,7.478260869565218,11.96521739130435,BOA,23.25,18.6,BOA,9.75,15.600000000000001,BOA,12.125,9.700000000000001,BOA,8.8375,14.14,BOA,27.833333333333332,22.266666666666666,BOA,11.166666666666666,17.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,48.3125,38.670833333333334,16.108333333333334,56.53333333333334
2023-06-03 03:30:00,30.333333333333332,24.266666666666666,BOA,7.391304347826087,11.82608695652174,BOA,24.333333333333332,19.46666666666667,BOA,9.791666666666666,15.666666666666666,BOA,12.112499999999999,9.69,BOA,8.841666666666667,14.146666666666668,BOA,28.125,22.5,BOA,11.125,17.8,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,48.679166666666674,39.725,16.262500000000003,58.29999999999999
2023-06-03 04:30:00,30.75,24.6,BOA,7.173913043478261,11.478260869565219,BOA,25.208333333333332,20.166666666666668,BOA,9.916666666666666,15.866666666666667,BOA,12.229166666666666,9.783333333333333,BOA,8.970833333333333,14.353333333333333,BOA,28.875,23.1,BOA,11.208333333333334,17.933333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,49.712500000000006,41.020833333333336,16.729166666666668,60.06666666666667
2023-06-03 05:30:00,31.0,24.8,BOA,7.304347826086956,11.68695652173913,BOA,25.75,20.6,BOA,10.041666666666666,16.066666666666666,BOA,12.462499999999999,9.969999999999999,BOA,9.2125,14.740000000000002,BOA,29.625,23.700000000000003,BOA,11.583333333333334,18.533333333333335,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.90416666666667,42.029166666666676,17.170833333333334,61.73333333333333
2023-06-03 06:30:00,30.5,24.400000000000002,BOA,7.304347826086956,11.68695652173913,BOA,25.458333333333332,20.366666666666667,BOA,10.208333333333334,16.333333333333336,BOA,12.575000000000003,10.060000000000002,BOA,9.320833333333333,14.913333333333334,BOA,29.0,23.200000000000003,BOA,11.625,18.6,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.38750000000001,41.2125,17.104166666666668,61.56666666666667
2023-06-03 07:30:00,30.125,24.1,BOA,7.260869565217392,11.617391304347827,BOA,24.0,19.200000000000003,BOA,9.791666666666666,15.666666666666666,BOA,12.670833333333334,10.136666666666668,BOA,9.387500000000001,15.020000000000003,BOA,27.791666666666668,22.233333333333334,BOA,11.5,18.400000000000002,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,48.55833333333334,38.32916666666667,17.483333333333334,57.775
2023-06-03 08:30:00,30.041666666666668,24.033333333333335,BOA,7.3478260869565215,11.756521739130434,BOA,23.416666666666668,18.733333333333334,BOA,9.625,15.4,BOA,12.333333333333334,9.866666666666667,BOA,8.85,14.16,BOA,27.083333333333332,21.666666666666668,BOA,11.458333333333334,18.333333333333336,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,47.60833333333333,36.9875,16.650000000000002,55.12916666666667
2023-06-03 09:30:00,30.0,24.0,BOA,7.391304347826087,11.82608695652174,BOA,23.416666666666668,18.733333333333334,BOA,9.5,15.200000000000001,BOA,12.404166666666667,9.923333333333334,BOA,8.825000000000001,14.120000000000003,BOA,27.083333333333332,21.666666666666668,BOA,11.541666666666666,18.466666666666665,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,47.4625,36.80833333333333,16.375,54.21666666666666
2023-06-03 10:30:00,29.958333333333332,23.96666666666667,BOA,7.434782608695652,11.895652173913044,BOA,23.291666666666668,18.633333333333336,BOA,9.333333333333334,14.933333333333335,BOA,12.466666666666669,9.973333333333336,BOA,8.991666666666667,14.386666666666668,BOA,26.833333333333332,21.46666666666667,BOA,11.625,18.6,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,47.29999999999999,36.324999999999996,16.304166666666667,53.62083333333334
2023-06-03 11:30:00,29.833333333333332,23.866666666666667,BOA,7.565217391304348,12.104347826086958,BOA,23.666666666666668,18.933333333333334,BOA,9.5,15.200000000000001,BOA,12.566666666666668,10.053333333333335,BOA,9.158333333333333,14.653333333333334,BOA,26.833333333333332,21.46666666666667,BOA,11.583333333333334,18.533333333333335,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,46.375,35.74583333333333,16.433333333333334,52.7125
2023-06-03 12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03 12:30:00,30.375,24.3,BOA,7.565217391304348,12.104347826086958,BOA,23.833333333333332,19.066666666666666,BOA,9.5,15.200000000000001,BOA,12.65,10.120000000000001,BOA,9.137500000000001,14.620000000000003,BOA,26.666666666666668,21.333333333333336,BOA,11.541666666666666,18.466666666666665,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,46.320833333333326,35.375,16.2,52.01666666666667
2023-06-03 13:30:00,30.708333333333332,24.566666666666666,BOA,7.565217391304348,12.104347826086958,BOA,22.416666666666668,17.933333333333334,BOA,9.5,15.200000000000001,BOA,12.625,10.100000000000001,BOA,9.225,14.76,BOA,26.541666666666668,21.233333333333334,BOA,11.416666666666666,18.266666666666666,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,46.425000000000004,33.70833333333333,16.10833333333333,50.79583333333333
2023-06-03 14:30:00,30.916666666666668,24.733333333333334,BOA,7.565217391304348,12.104347826086958,BOA,22.458333333333332,17.966666666666665,BOA,9.541666666666666,15.266666666666666,BOA,12.416666666666666,9.933333333333334,BOA,9.0625,14.5,BOA,26.583333333333332,21.266666666666666,BOA,11.5,18.400000000000002,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,46.525,33.55,15.845833333333333,50.5375
2023-06-03 15:30:00,31.041666666666668,24.833333333333336,BOA,7.818181818181818,12.50909090909091,BOA,37.458333333333336,29.96666666666667,BOA,9.625,15.4,BOA,12.2875,9.83,BOA,8.954166666666667,14.326666666666668,BOA,26.416666666666668,21.133333333333336,BOA,11.5,18.400000000000002,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,46.63333333333333,32.8625,15.541666666666666,50.32916666666666
2023-06-03 16:30:00,30.75,24.6,BOA,7.7727272727272725,12.436363636363637,BOA,37.291666666666664,29.833333333333332,BOA,9.333333333333334,14.933333333333335,BOA,12.008333333333335,9.60666666666667,BOA,8.637500000000001,13.820000000000002,BOA,26.625,21.3,BOA,11.5,18.400000000000002,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,46.00416666666666,31.729166666666668,15.195833333333335,49.88750000000001
2023-06-03 17:30:00,30.875,24.700000000000003,BOA,7.7272727272727275,12.363636363636365,BOA,38.041666666666664,30.433333333333334,BOA,9.333333333333334,14.933333333333335,BOA,12.574999999999998,10.059999999999999,BOA,9.2,14.719999999999999,BOA,26.416666666666668,21.133333333333336,BOA,11.25,18.0,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,45.90833333333334,32.2875,15.229166666666666,49.85
2023-06-03 18:30:00,30.541666666666668,24.433333333333337,BOA,7.7272727272727275,12.363636363636365,BOA,38.291666666666664,30.633333333333333,BOA,9.166666666666666,14.666666666666666,BOA,13.0875,10.47,BOA,9.870833333333334,15.793333333333335,BOA,24.916666666666668,19.933333333333337,BOA,10.458333333333334,16.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,45.366666666666674,31.770833333333332,15.458333333333334,47.94583333333333
2023-06-03 19:30:00,30.041666666666668,24.033333333333335,BOA,7.681818181818182,12.290909090909091,BOA,38.958333333333336,31.16666666666667,BOA,9.208333333333334,14.733333333333334,BOA,13.108333333333334,10.486666666666668,BOA,9.879166666666666,15.806666666666667,BOA,24.375,19.5,BOA,10.208333333333334,16.333333333333336,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,45.00416666666666,32.295833333333334,15.512500000000001,45.875
2023-06-03 20:30:00,30.875,24.700000000000003,BOA,7.909090909090909,12.654545454545456,BOA,40.166666666666664,32.13333333333333,BOA,9.75,15.600000000000001,BOA,13.220833333333337,10.57666666666667,BOA,10.004166666666666,16.006666666666668,BOA,23.75,19.0,BOA,10.166666666666666,16.266666666666666,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,46.30833333333334,34.05833333333333,15.620833333333332,44.62916666666666
2023-06-03 21:30:00,31.916666666666668,25.533333333333335,BOA,8.409090909090908,13.454545454545453,BOA,42.166666666666664,33.733333333333334,BOA,10.583333333333334,16.933333333333334,BOA,13.308333333333332,10.646666666666667,BOA,10.083333333333334,16.133333333333336,BOA,23.0,18.400000000000002,BOA,9.916666666666666,15.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,48.44583333333333,36.37083333333334,15.6,42.4625
2023-06-03 22:30:00,32.291666666666664,25.833333333333332,BOA,8.863636363636363,14.181818181818182,BOA,44.166666666666664,35.333333333333336,BOA,11.375,18.2,BOA,13.3125,10.65,BOA,10.0875,16.14,BOA,22.041666666666668,17.633333333333336,BOA,9.833333333333334,15.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,49.73333333333333,38.237500000000004,15.470833333333331,39.375
2023-06-03 23:30:00,32.916666666666664,26.333333333333332,BOA,9.636363636363637,15.41818181818182,BOA,44.75,35.800000000000004,BOA,11.708333333333334,18.733333333333334,BOA,13.354166666666666,10.683333333333334,BOA,10.145833333333334,16.233333333333334,BOA,21.916666666666668,17.533333333333335,BOA,9.916666666666666,15.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.520833333333336,39.0375,15.441666666666668,37.1
2023-06-04 00:30:00,33.041666666666664,26.433333333333334,BOA,9.909090909090908,15.854545454545454,BOA,45.0,36.0,BOA,11.958333333333334,19.133333333333336,BOA,13.266666666666666,10.613333333333333,BOA,10.0375,16.06,BOA,21.666666666666668,17.333333333333336,BOA,9.541666666666666,15.266666666666666,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.74583333333334,39.71666666666667,15.266666666666666,35.975
2023-06-04 01:30:00,32.875,26.3,BOA,10.0,16.0,BOA,45.333333333333336,36.26666666666667,BOA,12.541666666666666,20.066666666666666,BOA,13.120833333333332,10.496666666666666,BOA,9.883333333333333,15.813333333333333,BOA,21.708333333333332,17.366666666666667,BOA,9.958333333333334,15.933333333333335,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,50.56666666666666,40.37083333333334,15.0875,35.266666666666666
2023-06-04 02:30:00,34.041666666666664,27.233333333333334,BOA,10.409090909090908,16.654545454545453,BOA,45.875,36.7,BOA,12.75,20.400000000000002,BOA,13.137500000000001,10.510000000000002,BOA,9.924999999999999,15.879999999999999,BOA,21.5,17.2,BOA,9.958333333333334,15.933333333333335,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,51.37916666666666,40.94583333333333,15.191666666666665,34.641666666666666
2023-06-04 03:30:00,34.333333333333336,27.46666666666667,BOA,10.545454545454545,16.87272727272727,BOA,45.916666666666664,36.733333333333334,BOA,13.041666666666666,20.866666666666667,BOA,13.254166666666668,10.603333333333335,BOA,10.049999999999999,16.08,BOA,21.833333333333332,17.466666666666665,BOA,10.208333333333334,16.333333333333336,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,51.94166666666666,41.137499999999996,15.3125,34.475
2023-06-04 04:30:00,35.708333333333336,28.56666666666667,BOA,11.272727272727273,18.03636363636364,BOA,46.458333333333336,37.16666666666667,BOA,13.458333333333334,21.533333333333335,BOA,13.291666666666666,10.633333333333333,BOA,10.0875,16.14,BOA,22.125,17.7,BOA,10.541666666666666,16.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,53.3125,41.69166666666667,15.341666666666667,34.975
2023-06-04 05:30:00,36.291666666666664,29.03333333333333,BOA,11.5,18.400000000000002,BOA,46.958333333333336,37.56666666666667,BOA,13.875,22.200000000000003,BOA,13.295833333333334,10.636666666666668,BOA,10.108333333333333,16.173333333333332,BOA,22.208333333333332,17.766666666666666,BOA,10.708333333333334,17.133333333333336,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,54.36666666666667,41.81666666666667,15.383333333333335,35.18333333333333
2023-06-04 06:30:00,37.0,29.6,BOA,11.681818181818182,18.69090909090909,BOA,47.166666666666664,37.733333333333334,BOA,13.956521739130435,22.330434782608698,BOA,13.520833333333334,10.816666666666668,BOA,10.3375,16.540000000000003,BOA,23.208333333333332,18.566666666666666,BOA,10.75,17.2,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,55.47083333333333,42.233333333333334,15.862500000000002,36.6
